gender,age,degree,city_id,profession_id
Male,34,MD,12,1
Female,25,B.Com,22,1
Male,26,BBA,4,1
Male,25,B.Arch,20,1
Male,28,LLM,30,1
Female,28,M.Pharm,21,1
Male,18,Class 12,6,1
Female,27,B.Ed,24,1
Female,27,LLM,13,1
Female,18,Class 12,24,1
Female,27,BBA,7,1
Female,21,BHM,5,1
Male,28,B.Arch,28,1
Female,20,Class 12,20,1
Male,26,BCA,14,1
Female,30,BA,23,1
Female,29,B.Pharm,7,1
Male,29,B.Ed,12,1
Female,23,BE,14,1
Male,25,MBA,16,1
Female,20,Class 12,28,1
Female,27,BHM,26,1
Male,24,BHM,4,1
Male,20,Class 12,19,1
Female,28,M.Ed,12,1
Female,24,B.Arch,6,1
Female,21,B.Arch,26,1
Male,19,Class 12,23,1
Female,18,Class 12,20,1
Male,25,LLB,24,1
Female,23,BHM,24,1
Female,34,BCA,1,1
Male,25,BBA,7,1
Male,23,BSc,15,1
Male,28,Class 12,9,1
Male,25,B.Arch,16,1
Male,25,B.Ed,30,1
Female,24,B.Pharm,19,1
Male,26,M.Tech,2,1
Male,33,LLB,3,1
Male,28,BCA,26,1
Male,34,BBA,22,1
Female,29,LLB,7,1
Female,23,MSc,30,1
Female,28,MD,6,1
Male,26,M.Tech,23,1
Female,28,BHM,26,1
Female,28,BCA,6,1
Female,34,BE,29,1
Female,22,M.Com,21,1
Male,25,M.Pharm,28,1
Male,22,BCA,1,1
Female,29,MBA,11,1
Male,25,BHM,16,1
Male,33,M.Ed,17,1
Male,31,LLM,13,1
Male,32,M.Ed,22,1
Female,18,Class 12,13,1
Female,18,Class 12,1,1
Female,18,Class 12,30,1
Male,20,Class 12,15,1
Male,32,MCA,23,1
Female,29,B.Ed,28,1
Female,21,MCA,19,1
Male,29,Class 12,16,1
Female,24,B.Arch,25,1
Female,20,Class 12,19,1
Female,31,B.Ed,5,1
Female,31,M.Ed,28,1
Female,31,MBA,8,1
Female,30,LLB,3,1
Male,30,M.Tech,16,1
Male,33,B.Ed,28,1
Male,30,B.Com,3,1
Female,32,MD,25,1
Female,18,Class 12,20,1
Male,21,MA,20,1
Male,20,Class 12,17,1
Male,20,Class 12,1,1
Female,26,PhD,14,1
Female,30,BSc,17,1
Female,28,B.Arch,24,1
Female,19,Class 12,26,1
Female,19,Class 12,5,1
Male,34,B.Pharm,3,1
Female,25,MA,27,1
Female,34,MD,26,1
Male,21,BCA,14,1
Male,24,MSc,26,1
Male,29,B.Ed,17,1
Male,34,BCA,6,1
Male,19,Class 12,20,1
Male,24,B.Tech,5,1
Male,24,BBA,23,1
Male,28,BCA,9,1
Female,20,Class 12,4,1
Male,20,Class 12,22,1
Male,23,BBA,23,1
Female,29,M.Ed,25,1
Male,24,BSc,29,1
Female,32,MA,7,1
Male,25,MA,10,1
Male,31,BCA,19,1
Male,22,MSc,22,1
Male,31,B.Com,19,1
Male,32,BCA,26,1
Male,30,B.Tech,16,1
Female,28,BBA,27,1
Male,29,MCA,28,1
Female,33,BHM,21,1
Female,28,LLB,24,1
Female,25,M.Tech,22,1
Female,23,B.Tech,22,1
Female,25,BHM,17,1
Male,23,B.Tech,15,1
Female,20,Class 12,17,1
Male,24,B.Ed,28,1
Female,29,M.Tech,26,1
Male,27,M.Pharm,29,1
Female,31,M.Pharm,26,1
Male,25,BBA,23,1
Male,20,Class 12,3,1
Female,29,M.Tech,8,1
Female,20,M.Tech,24,1
Male,21,BSc,12,1
Female,34,MCA,15,1
Female,22,B.Com,11,1
Female,32,LLB,11,1
Female,20,Class 12,3,1
Female,27,B.Tech,11,1
Male,27,MSc,7,1
Male,34,MCA,27,1
Male,33,M.Tech,7,1
Male,18,Class 12,2,1
Male,25,B.Ed,17,1
Male,33,MCA,26,1
Female,23,BA,19,1
Female,24,BSc,20,1
Female,31,M.Tech,3,1
Male,32,BCA,7,1
Female,21,MA,9,1
Female,25,ME,5,1
Male,19,Class 12,13,1
Female,32,Class 12,1,1
Male,27,B.Com,5,1
Male,26,Class 12,28,1
Male,18,Class 12,24,1
Female,29,M.Ed,29,1
Female,32,BE,11,1
Female,27,Class 12,22,1
Male,28,M.Ed,19,1
Male,31,B.Tech,15,1
Female,28,B.Ed,3,1
Female,34,B.Com,20,1
Female,32,MBA,11,1
Male,20,Class 12,25,1
Female,33,B.Arch,20,1
Female,33,B.Com,3,1
Female,29,B.Com,19,1
Male,20,Class 12,6,1
Male,33,Class 12,6,1
Male,22,M.Tech,26,1
Female,29,MSc,1,1
Male,30,M.Pharm,28,1
Female,32,B.Com,13,1
Female,29,BCA,6,1
Male,25,B.Arch,28,1
Male,29,BCA,16,1
Female,33,PhD,16,1
Female,20,Class 12,8,1
Female,33,B.Arch,20,1
Male,18,Class 12,17,1
Male,20,Class 12,19,1
Female,22,B.Com,26,1
Male,25,B.Ed,28,1
Male,23,MA,23,1
Male,29,B.Tech,27,1
Male,34,BSc,23,1
Male,27,B.Tech,23,1
Male,25,B.Ed,5,1
Female,18,Class 12,16,1
Female,33,MSc,3,1
Female,27,B.Pharm,22,1
Male,23,BCA,17,1
Female,30,BA,16,1
Male,20,Class 12,6,1
Male,34,B.Arch,20,1
Male,18,Class 12,17,1
Female,28,MCA,26,1
Female,31,MBBS,28,1
Male,22,B.Com,15,1
Female,28,BA,30,1
Female,24,Class 12,29,1
Male,26,BSc,1,1
Female,22,BSc,4,1
Female,19,Class 12,15,1
Female,20,Class 12,25,1
Male,23,MSc,30,1
Female,26,BBA,27,1
Male,31,BCA,24,1
Male,30,MBA,12,1
Male,33,Class 12,8,1
Male,21,B.Com,20,1
Male,19,Class 12,11,1
Male,32,BSc,7,1
Male,24,M.Ed,23,1
Female,24,BHM,5,1
Male,32,MCA,10,1
Female,19,Class 12,3,1
Male,22,B.Com,15,1
Male,24,M.Pharm,12,1
Female,25,B.Arch,17,1
Male,21,B.Tech,21,1
Male,18,Class 12,17,1
Female,26,BE,16,1
Male,26,B.Tech,25,1
Female,27,BSc,11,1
Male,23,M.Com,21,1
Female,19,Class 12,16,1
Female,20,Class 12,18,1
Female,25,M.Tech,17,1
Female,33,MCA,27,1
Male,24,MSc,18,1
Female,24,MA,4,1
Female,30,B.Com,4,1
Male,19,Class 12,13,1
Male,25,B.Ed,20,1
Male,29,BCA,26,1
Female,27,MCA,3,1
Female,25,B.Ed,19,1
Male,33,PhD,28,1
Male,24,B.Com,20,1
Male,18,Class 12,26,1
Female,31,PhD,11,1
Male,18,Class 12,14,1
Male,28,B.Ed,14,1
Female,22,BSc,8,1
Male,21,BA,23,1
Male,34,M.Pharm,5,1
Male,33,LLM,17,1
Female,21,MCA,6,1
Male,28,B.Com,9,1
Female,30,Others,24,1
Male,20,Class 12,18,1
Male,28,MBBS,12,1
Male,22,BA,19,1
Female,34,MSc,8,1
Female,34,M.Tech,10,1
Male,30,MCA,3,1
Male,21,MCA,19,1
Female,33,B.Pharm,10,1
Female,22,BSc,22,1
Female,34,B.Tech,23,1
Male,26,B.Arch,14,1
Female,27,BBA,8,1
Female,20,Class 12,3,1
Male,23,M.Com,23,1
Female,33,MD,12,1
Female,23,M.Tech,21,1
Male,18,Class 12,14,1
Male,33,M.Com,6,1
Male,28,MCA,24,1
Female,22,B.Com,3,1
Male,23,B.Tech,15,1
Female,20,Class 12,17,1
Female,19,Class 12,15,1
Male,23,M.Com,22,1
Male,28,B.Ed,6,1
Female,22,M.Com,6,1
Male,26,B.Ed,9,1
Female,33,BBA,25,1
Male,34,B.Pharm,16,1
Male,30,B.Com,17,1
Male,29,M.Pharm,12,1
Female,34,BE,3,1
Female,26,BSc,8,1
Female,20,Class 12,8,1
Female,30,B.Pharm,8,1
Female,21,MA,1,1
Female,25,PhD,30,1
Female,32,B.Arch,12,1
Male,21,B.Arch,25,1
Female,31,LLB,16,1
Male,29,M.Ed,21,1
Male,19,Class 12,20,1
Female,28,BHM,6,1
Male,22,B.Com,12,1
Female,20,Class 12,18,1
Male,23,B.Com,3,1
Female,19,Class 12,3,1
Female,24,BSc,12,1
Male,18,Class 12,7,1
Male,34,MD,22,1
Male,23,MSc,25,1
Female,20,BCA,16,1
Female,19,Class 12,14,1
Male,27,BCA,3,1
Male,28,B.Arch,8,1
Female,24,B.Pharm,2,1
Female,28,Class 12,26,1
Female,20,Class 12,26,1
Female,34,B.Tech,29,1
Male,28,B.Ed,20,1
Male,21,B.Com,28,1
Female,24,MBA,14,1
Male,29,PhD,7,1
Male,28,MBA,10,1
Male,22,BCA,26,1
Male,32,BSc,1,1
Male,20,Class 12,17,1
Female,21,B.Arch,22,1
Male,30,B.Ed,14,1
Male,33,BSc,28,1
Male,32,MBBS,1,1
Male,29,MBA,5,1
Male,20,Class 12,29,1
Female,25,B.Ed,29,1
Male,23,BCA,26,1
Male,21,Class 12,30,1
Male,23,B.Tech,30,1
Male,19,Class 12,14,1
Female,22,Class 12,8,1
Female,18,Class 12,11,1
Female,21,M.Com,7,1
Male,31,LLB,27,1
Male,21,B.Com,25,1
Male,21,MSc,25,1
Female,33,MCA,6,1
Male,25,M.Com,5,1
Male,27,B.Com,1,1
Female,34,MA,1,1
Female,33,MD,13,1
Female,22,MCA,17,1
Female,32,MBA,25,1
Male,32,MBA,30,1
Female,18,Class 12,3,1
Male,27,BBA,11,1
Female,22,B.Com,21,1
Female,21,BCA,26,1
Female,20,Class 12,3,1
Female,19,Class 12,26,1
Male,25,PhD,24,1
Male,26,MBBS,25,1
Male,24,B.Arch,4,1
Female,20,Class 12,26,1
Female,20,Class 12,3,1
Male,28,B.Com,15,1
Male,32,BCA,25,1
Male,18,Class 12,30,1
Male,19,Class 12,21,1
Male,20,Class 12,12,1
Female,20,Class 12,14,1
Male,27,MCA,27,1
Female,31,M.Tech,14,1
Male,28,BCA,29,1
Male,23,MSc,23,1
Male,19,Class 12,28,1
Male,26,MSc,18,1
Male,31,B.Ed,12,1
Male,30,MA,10,1
Male,27,BCA,5,1
Male,22,BBA,8,1
Female,27,MBA,20,1
Male,28,MA,24,1
Male,32,B.Arch,1,1
Male,25,BCA,26,1
Female,30,ME,22,1
Male,27,B.Arch,27,1
Male,23,Class 12,25,1
Female,26,B.Arch,18,1
Male,28,PhD,3,1
Male,29,B.Com,23,1
Female,28,PhD,11,1
Male,29,M.Tech,24,1
Female,22,BHM,7,1
Male,33,B.Com,24,1
Male,29,B.Tech,22,1
Female,23,BHM,6,1
Male,23,MA,21,1
Male,32,LLB,4,1
Male,27,MD,19,1
Male,24,MBBS,23,1
Female,26,BE,19,1
Male,31,B.Tech,20,1
Female,25,PhD,17,1
Male,34,B.Tech,12,1
Male,18,Class 12,4,1
Male,21,M.Tech,7,1
Female,24,BSc,12,1
Female,29,BE,11,1
Male,25,B.Ed,5,1
Male,31,B.Ed,14,1
Male,27,MA,8,1
Male,25,Class 12,27,1
Female,32,MBBS,20,1
Female,20,Class 12,11,1
Male,25,B.Ed,3,1
Male,33,B.Ed,24,1
Male,21,B.Arch,14,1
Female,19,Class 12,19,1
Male,28,M.Ed,6,1
Male,22,MSc,3,1
Male,34,M.Pharm,4,1
Female,30,B.Com,8,1
Male,28,BE,12,1
Female,28,M.Tech,13,1
Female,21,B.Arch,14,1
Male,26,BBA,3,1
Male,26,M.Com,12,1
Female,21,MBA,2,1
Male,29,MHM,19,1
Female,24,B.Arch,12,1
Male,26,B.Pharm,28,1
Female,18,Class 12,7,1
Female,23,M.Com,30,1
Female,24,B.Pharm,8,1
Male,27,MSc,10,1
Male,28,MSc,5,1
Female,34,BCA,26,1
Male,30,MHM,12,1
Female,19,Class 12,4,1
Female,27,MSc,4,1
Female,20,Class 12,6,1
Male,32,B.Ed,27,1
Female,29,BE,4,1
Male,31,M.Ed,23,1
Female,22,MCA,6,1
Male,28,BCA,4,1
Male,18,Class 12,13,1
Female,29,LLB,16,1
Male,23,BCA,17,1
Male,25,Class 12,17,1
Male,21,MCA,5,1
Female,20,BA,15,1
Male,18,Class 12,20,1
Female,24,Class 12,10,1
Male,30,B.Ed,26,1
Female,34,PhD,18,1
Male,31,MBA,11,1
Male,23,M.Tech,17,1
Female,27,LLM,10,1
Male,21,MA,20,1
Male,31,M.Tech,10,1
Male,26,B.Ed,11,1
Female,34,M.Tech,9,1
Female,33,B.Ed,3,1
Male,33,B.Ed,16,1
Male,27,M.Com,25,1
Male,26,BA,8,1
Male,29,B.Tech,22,1
Male,23,B.Arch,25,1
Male,30,B.Arch,15,1
Female,28,MSc,3,1
Male,33,MCA,17,1
Male,28,B.Ed,26,1
Male,29,MD,2,1
Female,19,Class 12,14,1
Male,27,LLM,2,1
Male,31,BA,12,1
Female,29,B.Ed,12,1
Male,18,Class 12,8,1
Female,28,MBA,25,1
Female,28,B.Ed,17,1
Male,28,MBA,29,1
Female,18,Class 12,21,1
Female,28,BSc,28,1
Female,25,ME,7,1
Male,22,B.Com,7,1
Male,31,MD,25,1
Female,29,MCA,4,1
Female,19,Class 12,3,1
Male,29,B.Tech,2,1
Male,19,Class 12,18,1
Male,22,MSc,8,1
Male,34,M.Com,23,1
Male,18,Class 12,25,1
Female,27,B.Com,24,1
Female,20,Class 12,33,1
Male,21,B.Arch,25,1
Male,29,BBA,15,1
Female,33,BE,28,1
Female,26,BBA,23,1
Male,24,BBA,12,1
Male,21,B.Arch,25,1
Female,19,Class 12,3,1
Female,21,B.Arch,8,1
Male,29,MD,24,1
Female,28,LLB,8,1
Male,21,MD,22,1
Female,25,BSc,30,1
Female,23,MCA,26,1
Female,28,B.Pharm,11,1
Female,25,BCA,26,1
Male,33,M.Pharm,19,1
Male,32,LLM,21,1
Female,33,M.Ed,2,1
Male,20,Class 12,7,1
Male,27,B.Tech,22,1
Male,32,B.Ed,1,1
Male,19,Class 12,20,1
Female,32,BE,10,1
Male,19,Class 12,23,1
Male,26,B.Com,23,1
Female,33,BHM,30,1
Male,31,M.Ed,28,1
Male,18,Class 12,12,1
Male,18,Class 12,21,1
Female,33,BHM,3,1
Male,25,M.Ed,20,1
Male,28,BSc,7,1
Male,26,B.Arch,5,1
Male,25,MBBS,10,1
Female,28,BE,8,1
Male,31,B.Ed,3,1
Female,24,B.Arch,5,1
Male,27,MBA,12,1
Male,24,B.Ed,21,1
Female,32,B.Tech,25,1
Female,23,BSc,25,1
Male,33,M.Ed,20,1
Male,19,Class 12,25,1
Female,19,Class 12,4,1
Male,24,Class 12,15,1
Female,31,LLB,30,1
Male,18,Class 12,12,1
Male,26,BBA,28,1
Female,26,BCA,25,1
Male,33,M.Tech,15,1
Male,22,B.Com,26,1
Male,19,Class 12,5,1
Female,25,PhD,26,1
Male,21,Class 12,17,1
Female,23,B.Com,7,1
Male,24,MCA,26,1
Male,20,Class 12,3,1
Female,24,Class 12,12,1
Male,28,BCA,28,1
Female,22,B.Arch,24,1
Male,28,MSc,12,1
Male,21,B.Tech,7,1
Female,21,BHM,17,1
Male,24,B.Com,7,1
Male,29,PhD,23,1
Male,33,MBBS,21,1
Female,24,B.Pharm,11,1
Male,24,B.Arch,13,1
Female,22,MSc,23,1
Female,25,B.Tech,18,1
Male,26,B.Ed,13,1
Male,27,B.Tech,15,1
Male,24,BA,7,1
Male,25,B.Tech,11,1
Female,22,M.Tech,3,1
Male,19,Class 12,22,1
Male,22,B.Com,11,1
Male,27,MBA,17,1
Male,31,M.Com,16,1
Male,20,Class 12,8,1
Male,21,Class 12,5,1
Male,24,MSc,8,1
Female,28,M.Ed,1,1
Male,28,B.Com,2,1
Male,25,B.Arch,20,1
Female,20,Class 12,20,1
Male,27,MA,23,1
Male,21,Class 12,14,1
Male,30,B.Ed,12,1
Male,26,LLM,22,1
Female,33,M.Ed,5,1
Male,23,B.Com,6,1
Female,22,MBBS,9,1
Female,34,B.Tech,18,1
Male,28,BE,14,1
Male,34,LLB,21,1
Male,34,MSc,15,1
Male,29,LLB,17,1
Female,28,PhD,26,1
Male,31,MD,19,1
Male,27,M.Pharm,2,1
Male,24,B.Arch,24,1
Female,34,B.Ed,19,1
Female,31,MBA,13,1
Male,23,M.Com,22,1
Female,33,BE,12,1
Male,20,Class 12,14,1
Female,31,BHM,29,1
Male,29,MD,21,1
Female,28,M.Pharm,25,1
Female,19,Class 12,8,1
Male,28,BCA,26,1
Male,25,B.Com,15,1
Female,30,MSc,15,1
Female,24,BBA,25,1
Male,30,B.Tech,19,1
Male,21,M.Com,15,1
Male,23,M.Com,20,1
Male,33,LLB,13,1
Male,19,Class 12,17,1
Male,29,B.Pharm,3,1
Female,18,Class 12,7,1
Female,25,BCA,16,1
Male,28,M.Com,26,1
Female,24,BCA,11,1
Female,22,BSc,1,1
Female,34,B.Ed,25,1
Male,33,PhD,23,1
Female,22,B.Com,3,1
Female,33,B.Ed,6,1
Male,26,B.Com,30,1
Female,18,Class 12,6,1
Male,32,B.Tech,15,1
Male,27,MSc,12,1
Male,31,MD,9,1
Female,25,BCA,13,1
Male,27,B.Pharm,25,1
Female,19,Class 12,26,1
Male,23,B.Tech,12,1
Female,21,BHM,12,1
Male,24,B.Tech,13,1
Male,30,MA,16,1
Female,21,MCA,20,1
Female,23,BSc,7,1
Female,30,LLB,13,1
Male,21,M.Com,25,1
Female,25,MCA,26,1
Male,31,M.Ed,28,1
Male,18,Class 12,29,1
Female,21,MBBS,20,1
Male,32,LLB,20,1
Male,32,MBA,25,1
Female,25,B.Com,26,1
Male,25,B.Ed,7,1
Male,28,B.Ed,28,1
Male,29,MCA,24,1
Male,24,B.Pharm,20,1
Female,20,Class 12,25,1
Female,25,B.Arch,28,1
Female,28,M.Ed,1,1
Male,26,BCA,28,1
Male,21,B.Com,13,1
Male,27,BSc,13,1
Female,20,Class 12,30,1
Female,29,BCA,26,1
Male,30,B.Com,19,1
Female,27,M.Com,14,1
Female,18,Class 12,11,1
Male,21,B.Arch,18,1
Male,26,BBA,19,1
Male,23,MCA,6,1
Female,34,MA,5,1
Female,33,B.Tech,27,1
Male,33,PhD,30,1
Male,27,B.Pharm,25,1
Male,25,PhD,2,1
Male,30,BSc,12,1
Male,20,Class 12,30,1
Male,33,M.Tech,6,1
Male,29,LLB,24,1
Male,26,B.Tech,17,1
Male,23,BE,23,1
Female,24,PhD,5,1
Male,21,BHM,21,1
Male,27,B.Pharm,17,1
Male,31,BCA,27,1
Female,21,B.Arch,4,1
Male,23,B.Arch,20,1
Male,29,B.Pharm,3,1
Female,28,BCA,15,1
Male,27,B.Ed,28,1
Female,28,MSc,7,1
Male,33,B.Tech,25,1
Female,33,MCA,26,1
Female,31,M.Tech,10,1
Male,28,Class 12,4,1
Female,23,BA,1,1
Male,25,MHM,7,1
Male,23,B.Com,20,1
Male,19,Class 12,3,1
Female,26,BBA,13,1
Male,34,BSc,1,1
Male,20,Class 12,14,1
Female,25,BE,3,1
Female,29,MHM,5,1
Female,29,LLB,5,1
Female,27,MSc,19,1
Male,20,Class 12,20,1
Female,31,B.Ed,17,1
Male,33,M.Tech,3,1
Female,31,M.Ed,23,1
Male,21,Class 12,9,1
Female,20,Class 12,27,1
Male,30,LLM,8,1
Female,25,M.Ed,1,1
Male,32,B.Tech,26,1
Female,23,BCA,23,1
Male,30,Class 12,13,1
Female,31,M.Pharm,12,1
Female,23,MBA,13,1
Male,21,B.Com,6,1
Male,25,MD,10,1
Male,23,M.Com,14,1
Female,19,Class 12,12,1
Male,18,Class 12,7,1
Female,29,MSc,19,1
Male,34,LLB,23,1
Male,20,Class 12,17,1
Female,21,B.Arch,24,1
Male,19,Class 12,14,1
Female,30,BA,29,1
Male,21,MCA,12,1
Male,22,BBA,12,1
Female,25,B.Arch,23,1
Female,25,B.Ed,30,1
Female,24,Class 12,19,1
Male,33,M.Com,9,1
Male,26,B.Com,17,1
Male,32,MBBS,7,1
Female,32,M.Com,27,1
Male,21,B.Com,2,1
Male,29,B.Pharm,18,1
Female,34,B.Ed,12,1
Female,20,Class 12,7,1
Male,20,Class 12,20,1
Male,20,Class 12,24,1
Male,34,B.Ed,22,1
Male,28,B.Arch,15,1
Male,34,B.Pharm,24,1
Female,34,PhD,15,1
Female,21,B.Arch,19,1
Female,23,BCA,8,1
Male,29,MD,30,1
Male,20,Class 12,2,1
Female,31,PhD,17,1
Female,23,BA,21,1
Male,18,Class 12,19,1
Male,25,B.Pharm,20,1
Male,18,Class 12,17,1
Male,25,MSc,5,1
Male,20,Class 12,3,1
Female,25,M.Ed,26,1
Male,22,BBA,12,1
Male,25,B.Arch,22,1
Female,21,MA,2,1
Female,31,LLM,25,1
Female,34,B.Ed,2,1
Female,18,Class 12,3,1
Male,29,BCA,2,1
Male,21,BA,26,1
Female,19,Class 12,1,1
Female,20,Class 12,28,1
Male,34,BCA,9,1
Female,30,B.Arch,3,1
Male,25,B.Arch,3,1
Male,34,M.Pharm,10,1
Female,19,Class 12,6,1
Male,18,Class 12,7,1
Female,31,B.Ed,22,1
Female,31,MSc,8,1
Male,21,B.Ed,17,1
Female,21,MCA,1,1
Female,18,Class 12,14,1
Male,24,BSc,2,1
Female,26,M.Tech,5,1
Male,27,B.Ed,25,1
Male,18,Class 12,15,1
Female,23,BE,3,1
Male,20,Class 12,17,1
Male,25,Class 12,27,1
Male,31,B.Tech,3,1
Male,25,B.Tech,8,1
Male,28,MSc,3,1
Female,28,MD,29,1
Male,27,M.Com,18,1
Male,18,Class 12,2,1
Female,20,Class 12,16,1
Male,28,M.Pharm,25,1
Male,20,Class 12,4,1
Male,19,Class 12,15,1
Female,18,Class 12,18,1
Female,24,Others,3,1
Female,29,BE,2,1
Male,28,M.Com,23,1
Male,20,Class 12,16,1
Male,20,Class 12,25,1
Female,32,BSc,27,1
Female,24,B.Pharm,23,1
Male,30,B.Ed,19,1
Female,33,B.Com,23,1
Female,29,MBA,19,1
Male,25,BBA,23,1
Male,28,B.Ed,6,1
Male,19,Class 12,13,1
Female,28,BCA,19,1
Male,28,B.Arch,28,1
Female,24,B.Arch,3,1
Male,31,MD,16,1
Female,28,MCA,9,1
Male,24,B.Pharm,12,1
Male,28,B.Arch,18,1
Female,34,B.Ed,3,1
Female,23,MSc,14,1
Male,31,M.Com,5,1
Female,30,MHM,8,1
Male,34,LLB,25,1
Male,21,MHM,6,1
Male,23,LLM,24,1
Male,24,BA,21,1
Male,20,Class 12,20,1
Female,19,Class 12,12,1
Male,34,MCA,19,1
Male,27,MCA,5,1
Male,34,M.Ed,1,1
Male,25,PhD,10,1
Female,22,MBA,1,1
Male,28,M.Tech,25,1
Female,25,BHM,26,1
Female,26,MSc,6,1
Male,30,M.Com,13,1
Male,29,B.Com,1,1
Female,21,B.Com,22,1
Female,29,M.Tech,21,1
Male,20,Class 12,23,1
Female,20,Class 12,27,1
Male,27,M.Ed,21,1
Male,33,MD,14,1
Female,25,BSc,12,1
Female,24,MBA,6,1
Male,31,B.Tech,15,1
Male,19,Class 12,1,1
Male,34,B.Com,13,1
Male,30,M.Tech,25,1
Male,19,Class 12,29,1
Female,31,M.Com,6,1
Female,18,Class 12,19,1
Male,18,Class 12,30,1
Female,34,ME,24,1
Male,26,M.Pharm,7,1
Female,29,B.Ed,1,1
Female,33,M.Com,27,1
Male,27,M.Pharm,9,1
Female,27,M.Com,12,1
Male,23,BHM,6,1
Female,19,Class 12,21,1
Female,24,B.Arch,25,1
Male,23,PhD,12,1
Male,26,MD,19,1
Male,24,MBBS,19,1
Female,27,BSc,17,1
Male,23,BSc,2,1
Male,24,M.Tech,4,1
Male,22,ME,13,1
Female,27,BBA,6,1
Female,28,MD,11,1
Female,29,B.Tech,11,1
Male,20,Class 12,18,1
Male,24,B.Tech,26,1
Male,22,MBBS,30,1
Male,25,M.Pharm,24,1
Male,24,B.Com,5,1
Female,26,ME,25,1
Male,21,B.Ed,23,1
Male,33,BBA,23,1
Female,23,M.Tech,26,1
Female,30,BSc,3,1
Female,26,BCA,5,1
Male,21,MA,21,1
Male,18,Class 12,17,1
Male,18,Class 12,2,1
Female,19,Class 12,16,1
Female,24,B.Ed,12,1
Male,26,B.Arch,7,1
Female,32,B.Ed,12,1
Male,29,B.Ed,9,1
Female,28,PhD,8,1
Female,29,ME,7,1
Female,27,B.Tech,21,1
Male,28,B.Pharm,7,1
Male,27,B.Arch,13,1
Female,25,BSc,30,1
Male,33,MHM,21,1
Male,29,M.Tech,29,1
Male,19,Class 12,7,1
Female,30,BCA,9,1
Female,34,B.Com,20,1
Female,33,MBA,3,1
Male,24,Class 12,29,1
Female,19,Class 12,17,1
Male,18,Class 12,19,1
Male,20,Class 12,12,1
Male,19,Class 12,26,1
Female,33,MBA,1,1
Female,22,B.Com,8,1
Male,23,BSc,1,1
Male,20,Class 12,16,1
Female,23,B.Ed,2,1
Female,30,BCA,26,1
Male,20,Class 12,2,1
Female,20,Class 12,3,1
Male,32,B.Ed,1,1
Male,21,B.Com,16,1
Female,20,Class 12,20,1
Male,31,MD,6,1
Male,34,LLB,26,1
Female,23,MCA,15,1
Male,29,B.Pharm,3,1
Female,27,B.Pharm,28,1
Female,29,BE,15,1
Male,23,BBA,12,1
Female,21,B.Com,14,1
Female,24,BCA,26,1
Female,33,MSc,10,1
Male,22,BHM,28,1
Female,25,M.Tech,2,1
Male,25,B.Ed,25,1
Male,20,Class 12,5,1
Male,24,BE,8,1
Female,19,Class 12,30,1
Male,20,Class 12,19,1
Male,33,B.Ed,6,1
Male,25,B.Com,12,1
Male,30,B.Ed,14,1
Female,32,PhD,4,1
Male,23,B.Arch,23,1
Female,19,Class 12,28,1
Male,20,Class 12,19,1
Female,28,Class 12,27,1
Male,29,B.Tech,3,1
Female,33,B.Ed,6,1
Female,24,Class 12,29,1
Female,27,BHM,3,1
Male,19,Class 12,14,1
Male,28,B.Ed,11,1
Female,34,B.Com,29,1
Male,24,B.Com,29,1
Female,22,B.Ed,7,1
Female,29,B.Arch,3,1
Male,24,BHM,24,1
Male,31,MBBS,23,1
Male,26,BCA,13,1
Male,25,B.Ed,28,1
Male,24,B.Ed,23,1
Female,28,BHM,11,1
Female,20,Class 12,11,1
Female,23,BCA,8,1
Male,18,Class 12,20,1
Male,24,M.Com,24,1
Female,28,BSc,6,1
Male,19,Class 12,17,1
Female,25,B.Pharm,25,1
Female,22,B.Ed,12,1
Female,27,BHM,26,1
Female,22,MSc,11,1
Female,23,M.Ed,20,1
Female,29,MSc,23,1
Female,24,MBBS,10,1
Female,28,BHM,12,1
Male,18,Class 12,13,1
Male,33,MD,2,1
Male,28,B.Ed,4,1
Female,27,B.Pharm,2,1
Male,22,BA,4,1
Female,29,BE,20,1
Male,31,B.Ed,8,1
Female,25,Class 12,13,1
Female,33,B.Tech,5,1
Male,31,LLB,4,1
Female,19,Class 12,13,1
Male,23,BCA,8,1
Male,24,B.Tech,29,1
Male,24,B.Com,26,1
Male,19,Class 12,25,1
Male,21,Class 12,7,1
Female,28,Class 12,26,1
Female,31,MHM,22,1
Female,33,BHM,6,1
Male,31,LLB,30,1
Male,28,PhD,25,1
Male,29,LLB,15,1
Female,31,B.Arch,25,1
Male,21,BBA,6,1
Female,30,B.Arch,4,1
Male,29,B.Com,8,1
Female,21,BBA,25,1
Male,27,MA,17,1
Male,27,B.Ed,30,1
Female,21,B.Arch,13,1
Female,26,PhD,3,1
Female,25,M.Tech,4,1
Female,21,B.Arch,14,1
Male,34,B.Ed,12,1
Male,29,B.Arch,24,1
Male,28,M.Pharm,3,1
Male,33,BSc,7,1
Male,24,B.Pharm,20,1
Male,28,ME,20,1
Male,32,MD,23,1
Male,23,M.Tech,10,1
Female,24,MBBS,21,1
Male,27,MCA,14,1
Male,19,Class 12,8,1
Female,29,MSc,12,1
Female,24,BCA,25,1
Female,31,B.Pharm,17,1
Female,30,MSc,1,1
Female,28,Class 12,18,1
Female,27,M.Ed,1,1
Male,18,Class 12,21,1
Male,25,M.Com,20,1
Male,19,Class 12,17,1
Male,24,B.Arch,24,1
