person_id,academic_pressure,work_pressure,cgpa,study_satisfaction,job_satisfaction,work_study_hours
2423,3,0,9.91,1,0,6
2424,4,0,9.88,2,0,12
2425,3,0,5.76,4,0,8
2426,2,0,5.88,5,0,1
2427,1,0,7.52,3,0,0
2428,4,0,8.14,1,0,8
2429,2,0,7.25,4,0,9
2430,4,0,5.82,3,0,3
2431,1,0,5.11,5,0,6
2432,1,0,9.54,2,0,10
2433,3,0,5.88,3,0,9
2434,3,0,9.71,3,0,2
2435,5,0,7.5,4,0,8
2436,4,0,6.51,1,0,9
2437,1,0,9.79,2,0,11
2438,1,0,9.24,5,0,6
2439,5,0,5.74,2,0,4
2440,2,0,8.04,5,0,2
2441,5,0,8.5,2,0,0
2442,5,0,7.77,1,0,1
2443,3,0,8.04,1,0,12
2444,4,0,8.74,3,0,4
2445,4,0,6.33,3,0,3
2446,4,0,8.24,3,0,3
2447,3,0,7.83,1,0,9
2448,3,0,5.74,2,0,7
2449,5,0,6.27,2,0,12
2450,5,0,8.38,1,0,11
2451,1,0,6.69,2,0,0
2452,5,0,5.16,1,0,7
2453,1,0,5.56,4,0,9
2454,2,0,9.49,4,0,3
2455,5,0,9.44,2,0,5
2456,4,0,7.04,5,0,7
2457,2,0,6.1,4,0,12
2458,3,0,7.8,5,0,0
2459,3,0,5.61,1,0,9
2460,4,0,9.89,3,0,12
2461,4,0,7.53,3,0,12
2462,1,0,7.77,2,0,8
2463,4,0,7.74,1,0,9
2464,1,0,7.47,2,0,7
2465,4,0,8.14,2,0,10
2466,3,0,5.59,3,0,9
2467,1,0,8.14,2,0,0
2468,5,0,9.04,3,0,8
2469,5,0,7.38,1,0,8
2470,4,0,9.98,4,0,10
2471,5,0,9.6,2,0,7
2472,5,0,6.16,2,0,10
2473,3,0,5.87,5,0,0
2474,4,0,7.22,2,0,10
2475,1,0,7.77,4,0,3
2476,3,0,7.7,5,0,7
2477,1,0,6.41,5,0,11
2478,4,0,8.62,3,0,2
2479,1,0,6.69,1,0,0
2480,5,0,5.76,1,0,10
2481,2,0,7.94,4,0,9
2482,5,0,7.92,3,0,11
2483,3,0,9.93,1,0,12
2484,5,0,7.92,5,0,8
2485,3,0,8.96,1,0,7
2486,1,0,7.77,3,0,9
2487,3,0,8.27,4,0,5
2488,1,0,5.88,2,0,10
2489,4,0,7.38,1,0,11
2490,4,0,8.17,1,0,1
2491,1,0,7.21,1,0,12
2492,4,0,8.81,2,0,3
2493,3,0,6.61,3,0,2
2494,3,0,9.93,2,0,1
2495,4,0,6.51,3,0,10
2496,3,0,8.17,2,0,10
2497,2,0,7.37,5,0,12
2498,4,0,6.37,3,0,7
2499,4,0,5.12,4,0,2
2500,3,0,8.04,4,0,12
2501,5,0,7.47,1,0,8
2502,2,0,5.68,2,0,12
2503,4,0,6.25,1,0,8
2504,1,0,7.77,5,0,8
2505,4,0,8.24,5,0,1
2506,4,0,9.97,5,0,10
2507,3,0,6.08,5,0,3
2508,3,0,9.89,4,0,8
2509,1,0,7.53,3,0,11
2510,5,0,8.35,1,0,10
2511,2,0,9.54,4,0,3
2512,3,0,6.0,1,0,9
2513,3,0,8.21,4,0,11
2514,5,0,8.04,1,0,0
2515,4,0,6.36,2,0,12
2516,4,0,8.95,4,0,3
2517,4,0,8.74,4,0,1
2518,2,0,6.51,4,0,2
2519,3,0,8.38,4,0,12
2520,2,0,9.54,1,0,10
2521,4,0,7.47,4,0,11
2522,3,0,8.58,1,0,10
2523,3,0,7.15,4,0,9
2524,2,0,7.72,4,0,10
2525,4,0,8.35,3,0,5
2526,2,0,9.72,5,0,3
2527,2,0,8.81,4,0,11
2528,3,0,8.5,5,0,10
2529,5,0,7.11,4,0,8
2530,4,0,8.53,3,0,4
2531,5,0,7.38,3,0,8
2532,4,0,9.63,1,0,10
2533,2,0,8.74,4,0,10
2534,4,0,7.15,1,0,10
2535,2,0,6.0,3,0,0
2536,2,0,5.64,3,0,11
2537,3,0,5.64,1,0,9
2538,4,0,9.96,1,0,5
2539,3,0,5.46,1,0,7
2540,4,0,5.27,3,0,3
2541,5,0,5.82,3,0,12
2542,3,0,8.24,5,0,8
2543,3,0,10.0,1,0,3
2544,1,0,7.48,4,0,12
2545,1,0,8.91,3,0,8
2546,1,0,8.0,1,0,9
2547,1,0,5.56,1,0,3
2548,5,0,6.91,2,0,8
2549,3,0,5.37,4,0,11
2550,1,0,5.59,3,0,12
2551,5,0,6.02,2,0,8
2552,4,0,7.77,5,0,3
2553,5,0,8.9,2,0,11
2554,1,0,7.85,4,0,10
2555,5,0,9.54,1,0,9
2556,4,0,8.04,5,0,5
2557,3,0,6.25,2,0,8
2558,2,0,8.95,5,0,9
2559,3,0,8.58,4,0,8
2560,4,0,9.96,3,0,12
2561,5,0,5.27,2,0,9
2562,2,0,7.5,4,0,5
2563,3,0,9.67,2,0,6
2564,4,0,8.03,1,0,11
2565,1,0,7.13,3,0,9
2566,1,0,5.59,1,0,2
2567,2,0,5.74,3,0,12
2568,5,0,7.52,2,0,12
2569,2,0,5.74,3,0,1
2570,2,0,7.47,5,0,5
2571,4,0,8.14,4,0,7
2572,4,0,9.78,1,0,2
2573,1,0,9.39,2,0,9
2574,1,0,7.3,1,0,10
2575,5,0,6.83,1,0,8
2576,2,0,5.88,4,0,5
2577,5,0,9.69,1,0,0
2578,3,0,7.71,4,0,4
2579,5,0,9.97,1,0,7
2580,1,0,7.88,4,0,0
2581,3,0,7.71,1,0,0
2582,3,0,10.0,2,0,0
2583,4,0,8.54,3,0,10
2584,1,0,9.92,3,0,0
2585,3,0,7.5,5,0,11
2586,5,0,7.04,2,0,4
2587,1,0,7.21,3,0,12
2588,5,0,9.72,5,0,0
2589,3,0,9.84,3,0,10
2590,3,0,7.27,4,0,10
2591,3,0,8.62,3,0,3
2592,3,0,9.71,2,0,11
2593,5,0,5.56,2,0,8
2594,3,0,9.96,1,0,9
2595,5,0,6.41,1,0,10
2596,3,0,9.93,1,0,10
2597,3,0,8.63,5,0,6
2598,5,0,9.44,4,0,10
2599,3,0,6.63,2,0,12
2600,5,0,5.88,1,0,8
2601,1,0,6.21,3,0,6
2602,3,0,7.8,5,0,7
2603,4,0,9.74,1,0,7
2604,4,0,8.59,3,0,5
2605,3,0,7.8,4,0,3
2606,2,0,9.96,4,0,12
2607,4,0,8.69,5,0,1
2608,4,0,5.85,4,0,12
2609,5,0,7.09,1,0,5
2610,5,0,5.58,2,0,8
2611,4,0,8.69,1,0,0
2612,3,0,6.52,4,0,8
2613,5,0,9.63,3,0,11
2614,1,0,8.74,3,0,8
2615,3,0,6.05,1,0,8
2616,3,0,6.0,2,0,4
2617,5,0,9.88,2,0,1
2618,1,0,8.7,4,0,10
2619,5,0,7.35,1,0,9
2620,2,0,5.64,4,0,8
2621,2,0,5.98,3,0,11
2622,1,0,9.93,1,0,10
2623,1,0,6.37,3,0,8
2624,3,0,8.35,4,0,10
2625,4,0,9.21,2,0,1
2626,2,0,8.39,2,0,1
2627,5,0,5.82,3,0,2
2628,5,0,7.99,4,0,9
2629,3,0,6.99,3,0,9
2630,1,0,8.83,1,0,7
2631,4,0,9.39,3,0,1
2632,1,0,7.09,1,0,6
2633,1,0,6.89,1,0,12
2634,5,0,5.32,3,0,2
2635,3,0,6.1,4,0,12
2636,2,0,7.38,1,0,11
2637,3,0,8.24,3,0,11
2638,3,0,8.04,4,0,11
2639,4,0,7.77,4,0,9
2640,2,0,5.27,3,0,7
2641,4,0,9.54,4,0,12
2642,3,0,6.41,1,0,10
2643,2,0,6.79,1,0,2
2644,1,0,9.72,2,0,12
2645,2,0,5.64,2,0,5
2646,5,0,9.86,2,0,12
2647,5,0,8.65,4,0,10
2648,3,0,8.62,1,0,10
2649,3,0,9.91,4,0,9
2650,4,0,7.92,4,0,2
2651,4,0,9.72,1,0,9
2652,3,0,5.16,2,0,8
2653,3,0,5.38,5,0,10
2654,3,0,8.04,4,0,7
2655,2,0,6.89,3,0,1
2656,4,0,7.77,3,0,10
2657,2,0,9.41,1,0,0
2658,5,0,8.52,3,0,1
2659,1,0,7.09,3,0,2
2660,5,0,7.77,5,0,12
2661,3,0,7.75,4,0,7
2662,5,0,5.45,4,0,1
2663,2,0,9.36,1,0,12
2664,5,0,6.29,4,0,5
2665,2,0,6.37,2,0,11
2666,2,0,5.75,4,0,7
2667,5,0,9.93,4,0,10
2668,4,0,8.04,3,0,12
2669,1,0,6.69,3,0,12
2670,3,0,7.17,3,0,5
2671,5,0,5.82,4,0,5
2672,5,0,8.46,4,0,9
2673,5,0,8.08,1,0,10
2674,3,0,7.14,2,0,7
2675,5,0,7.92,3,0,11
2676,4,0,8.7,2,0,12
2677,2,0,6.41,2,0,8
2678,3,0,5.37,2,0,5
2679,4,0,9.11,4,0,10
2680,4,0,9.36,3,0,10
2681,3,0,6.83,1,0,12
2682,3,0,7.02,4,0,8
2683,4,0,8.95,4,0,9
2684,4,0,7.25,5,0,5
2685,3,0,9.67,3,0,10
2686,3,0,9.63,5,0,8
2687,4,0,8.04,4,0,9
2688,5,0,5.87,3,0,11
2689,1,0,9.25,4,0,8
2690,3,0,8.69,1,0,7
2691,4,0,6.27,2,0,10
2692,1,0,9.88,3,0,11
2693,1,0,7.12,5,0,8
2694,1,0,9.44,5,0,12
2695,2,0,8.81,4,0,7
2696,1,0,6.21,4,0,9
2697,1,0,5.74,2,0,2
2698,3,0,7.85,5,0,8
2699,5,0,8.91,1,0,9
2700,1,0,5.44,5,0,8
2701,4,0,8.59,3,0,3
2702,3,0,5.72,1,0,10
2703,5,0,5.81,1,0,11
2704,4,0,7.9,3,0,2
2705,1,0,7.88,4,0,7
2706,2,0,6.16,3,0,4
2707,1,0,8.77,4,0,6
2708,4,0,6.39,4,0,8
2709,3,0,8.03,3,0,9
2710,2,0,9.56,2,0,3
2711,2,0,9.63,3,0,4
2712,5,0,5.37,1,0,3
2713,5,0,8.59,4,0,10
2714,4,0,8.92,1,0,7
2715,3,0,5.82,1,0,8
2716,4,0,5.88,1,0,10
2717,4,0,5.48,4,0,8
2718,1,0,8.04,2,0,11
2719,3,0,5.74,5,0,7
2720,1,0,9.6,3,0,12
2721,3,0,8.7,4,0,6
2722,4,0,5.82,1,0,8
2723,1,0,9.74,3,0,6
2724,4,0,9.98,2,0,12
2725,4,0,7.09,3,0,6
2726,5,0,5.57,3,0,10
2727,2,0,8.74,4,0,10
2728,3,0,8.9,3,0,8
2729,2,0,5.47,3,0,10
2730,5,0,8.04,3,0,12
2731,2,0,9.59,1,0,4
2732,1,0,7.15,2,0,0
2733,2,0,7.74,4,0,12
2734,4,0,8.59,3,0,8
2735,3,0,7.15,5,0,7
2736,5,0,8.44,2,0,12
2737,3,0,6.78,1,0,11
2738,1,0,7.22,5,0,11
2739,2,0,7.09,2,0,8
2740,3,0,5.87,4,0,12
2741,1,0,9.89,2,0,11
2742,2,0,8.13,3,0,8
2743,1,0,5.37,3,0,0
2744,5,0,9.37,2,0,9
2745,5,0,6.75,1,0,8
2746,2,0,9.95,5,0,11
2747,2,0,8.27,4,0,11
2748,5,0,7.22,5,0,7
2749,3,0,8.95,4,0,7
2750,3,0,5.32,1,0,7
2751,5,0,9.24,2,0,3
2752,1,0,8.09,1,0,7
2753,4,0,8.63,5,0,11
2754,5,0,6.08,4,0,12
2755,5,0,6.99,3,0,10
2756,3,0,5.37,4,0,8
2757,5,0,8.62,2,0,9
2758,3,0,9.26,4,0,1
2759,5,0,9.11,5,0,6
2760,4,0,5.74,2,0,12
2761,3,0,5.16,2,0,8
2762,3,0,7.09,4,0,0
2763,5,0,7.34,3,0,10
2764,1,0,6.02,5,0,11
2765,3,0,9.96,3,0,12
2766,5,0,7.79,5,0,12
2767,3,0,9.74,1,0,12
2768,5,0,8.47,5,0,12
2769,4,0,9.54,1,0,10
2770,1,0,7.52,3,0,7
2771,2,0,5.6,1,0,4
2772,3,0,8.88,2,0,10
2773,1,0,9.96,2,0,10
2774,2,0,9.91,5,0,4
2775,4,0,9.95,4,0,10
2776,3,0,6.36,1,0,9
2777,5,0,8.53,1,0,3
2778,5,0,9.11,3,0,8
2779,5,0,9.19,3,0,8
2780,5,0,9.5,3,0,9
2781,1,0,6.99,2,0,9
2782,5,0,6.7,1,0,11
2783,4,0,8.62,3,0,10
2784,4,0,8.09,2,0,0
2785,2,0,8.52,2,0,0
2786,3,0,6.39,5,0,10
2787,2,0,5.75,4,0,10
2788,5,0,6.63,4,0,9
2789,1,0,7.88,4,0,1
2790,1,0,5.84,3,0,3
2791,3,0,8.04,2,0,7
2792,3,0,6.89,4,0,8
2793,3,0,7.02,3,0,12
2794,3,0,8.73,5,0,10
2795,4,0,7.47,5,0,4
2796,5,0,9.21,2,0,3
2797,2,0,5.09,5,0,4
2798,3,0,8.58,4,0,3
2799,3,0,9.71,1,0,8
2800,3,0,8.92,4,0,3
2801,4,0,8.52,2,0,9
2802,4,0,9.92,3,0,11
2803,5,0,7.77,3,0,6
2804,2,0,8.59,3,0,8
2805,2,0,7.24,1,0,0
2806,1,0,8.62,3,0,8
2807,3,0,9.63,4,0,12
2808,5,0,5.74,3,0,11
2809,3,0,5.77,2,0,9
2810,5,0,8.08,1,0,11
2811,2,0,8.96,1,0,11
2812,3,0,5.64,5,0,4
2813,5,0,8.91,1,0,8
2814,3,0,7.91,5,0,8
2815,2,0,9.88,2,0,1
2816,3,0,8.97,4,0,7
2817,3,0,5.68,5,0,10
2818,4,0,7.53,2,0,9
2819,1,0,7.25,3,0,10
2820,2,0,7.9,1,0,11
2821,3,0,5.82,1,0,0
2822,3,0,8.23,4,0,3
2823,4,0,5.66,3,0,3
2824,4,0,8.04,4,0,3
2825,3,0,6.81,3,0,9
2826,3,0,9.94,1,0,8
2827,2,0,7.88,2,0,7
2828,2,0,7.04,5,0,12
2829,1,0,9.21,4,0,12
2830,4,0,9.88,2,0,6
2831,5,0,9.21,1,0,12
2832,5,0,9.46,2,0,12
2833,3,0,5.88,2,0,8
2834,3,0,5.82,3,0,0
2835,1,0,7.1,2,0,12
2836,2,0,9.39,2,0,2
2837,5,0,8.04,2,0,12
2838,5,0,6.89,1,0,8
2839,3,0,6.99,2,0,1
2840,4,0,8.89,2,0,10
2841,3,0,9.43,2,0,4
2842,1,0,5.89,1,0,10
2843,3,0,6.78,4,0,0
2844,4,0,8.27,1,0,10
2845,3,0,7.68,2,0,10
2846,5,0,9.67,3,0,12
2847,5,0,9.19,2,0,11
2848,5,0,7.09,3,0,9
2849,5,0,7.13,2,0,12
2850,5,0,7.26,2,0,0
2851,2,0,6.47,4,0,9
2852,1,0,8.21,3,0,2
2853,4,0,8.71,1,0,8
2854,5,0,9.96,4,0,12
2855,1,0,6.1,3,0,3
2856,3,0,7.64,3,0,12
2857,3,0,9.33,3,0,12
2858,1,0,5.46,5,0,12
2859,3,0,8.96,2,0,3
2860,5,0,5.77,2,0,12
2861,3,0,5.09,4,0,10
2862,3,0,8.04,5,0,2
2863,1,0,9.67,3,0,2
2864,3,0,6.92,2,0,12
2865,5,0,9.63,4,0,8
2866,1,0,8.7,3,0,0
2867,5,0,9.93,5,0,8
2868,2,0,9.5,4,0,0
2869,3,0,9.6,1,0,4
2870,2,0,6.08,3,0,10
2871,1,0,7.21,4,0,8
2872,1,0,9.39,3,0,0
2873,1,0,6.75,1,0,2
2874,1,0,6.29,5,0,8
2875,1,0,9.13,5,0,1
2876,4,0,7.91,3,0,8
2877,2,0,9.26,1,0,8
2878,1,0,7.94,2,0,9
2879,5,0,7.04,2,0,12
2880,1,0,7.17,2,0,11
2881,1,0,8.04,3,0,9
2882,4,0,6.1,2,0,10
2883,5,0,7.47,4,0,9
2884,5,0,9.44,2,0,2
2885,1,0,7.25,1,0,8
2886,3,0,5.9,5,0,11
2887,1,0,5.38,4,0,4
2888,5,0,9.44,2,0,8
2889,5,0,9.96,1,0,10
2890,4,0,9.87,4,0,6
2891,2,0,7.04,4,0,10
2892,2,0,9.13,3,0,7
2893,3,0,6.89,3,0,5
2894,5,0,8.95,2,0,9
2895,2,0,5.74,5,0,6
2896,1,0,9.03,1,0,0
2897,3,0,8.14,2,0,1
2898,5,0,7.37,5,0,5
2899,5,0,7.09,1,0,12
2900,5,0,7.88,2,0,5
2901,1,0,8.61,5,0,8
2902,4,0,9.59,1,0,11
2903,3,0,6.17,2,0,3
2904,1,0,6.42,4,0,4
2905,4,0,9.96,5,0,12
2906,5,0,9.84,5,0,0
2907,1,0,6.27,2,0,10
2908,3,0,6.86,1,0,10
2909,3,0,8.63,2,0,11
2910,4,0,8.58,1,0,4
2911,3,0,5.74,4,0,2
2912,3,0,7.24,3,0,7
2913,5,0,6.41,1,0,3
2914,4,0,9.04,3,0,8
2915,4,0,6.27,2,0,4
2916,2,0,8.78,4,0,9
2917,1,0,6.5,4,0,10
2918,4,0,6.21,2,0,12
2919,5,0,7.39,3,0,11
2920,2,0,5.69,5,0,5
2921,4,0,8.44,2,0,11
2922,4,0,8.04,2,0,4
2923,2,0,7.94,3,0,11
2924,3,0,8.9,4,0,11
2925,2,0,5.74,3,0,9
2926,2,0,7.25,1,0,1
2927,3,0,9.26,2,0,9
2928,4,0,9.21,3,0,5
2929,5,0,8.04,1,0,11
2930,3,0,9.87,5,0,2
2931,1,0,7.28,3,0,6
2932,4,0,9.54,1,0,6
2933,3,0,8.53,4,0,3
2934,2,0,9.72,5,0,6
2935,1,0,7.88,1,0,5
2936,4,0,6.04,3,0,3
2937,4,0,9.71,2,0,11
2938,4,0,7.06,2,0,11
2939,2,0,8.24,3,0,12
2940,4,0,8.04,5,0,12
2941,4,0,6.0,3,0,11
2942,3,0,7.72,3,0,8
2943,5,0,9.39,1,0,7
2944,2,0,5.8,3,0,6
2945,3,0,6.83,4,0,10
2946,1,0,8.44,3,0,9
2947,3,0,7.88,5,0,11
2948,5,0,9.71,1,0,8
2949,1,0,9.71,3,0,9
2950,5,0,7.74,4,0,11
2951,3,0,7.14,1,0,4
2952,3,0,7.22,1,0,1
2953,3,0,9.44,2,0,6
2954,5,0,8.4,4,0,2
2955,2,0,9.96,5,0,9
2956,3,0,6.03,2,0,7
2957,1,0,7.09,5,0,10
2958,3,0,9.25,1,0,6
2959,3,0,8.5,4,0,10
2960,1,0,7.94,4,0,6
2961,1,0,7.85,3,0,11
2962,3,0,8.94,2,0,12
2963,3,0,8.59,5,0,10
2964,3,0,5.56,1,0,12
2965,2,0,9.87,4,0,10
2966,5,0,8.73,1,0,0
2967,1,0,8.53,2,0,2
2968,3,0,8.58,5,0,4
2969,5,0,7.51,4,0,11
2970,1,0,9.92,4,0,11
2971,4,0,9.39,2,0,8
2972,3,0,5.59,2,0,6
2973,1,0,7.91,1,0,6
2974,3,0,5.42,4,0,7
2975,4,0,9.9,4,0,2
2976,3,0,6.28,3,0,6
2977,3,0,9.21,1,0,10
2978,5,0,8.95,3,0,10
2979,3,0,8.79,5,0,7
2980,5,0,9.91,1,0,12
2981,5,0,9.96,2,0,12
2982,3,0,8.09,2,0,4
2983,4,0,7.1,5,0,10
2984,4,0,9.89,3,0,0
2985,2,0,9.41,2,0,7
2986,1,0,5.32,3,0,12
2987,5,0,5.85,2,0,10
2988,3,0,8.94,4,0,7
2989,3,0,7.7,5,0,2
2990,5,0,5.7,4,0,11
2991,3,0,7.88,2,0,10
2992,3,0,9.93,3,0,6
2993,2,0,9.33,1,0,6
2994,5,0,8.52,4,0,0
2995,4,0,5.12,3,0,10
2996,4,0,5.09,2,0,5
2997,3,0,9.67,1,0,2
2998,5,0,9.47,4,0,5
2999,1,0,8.9,2,0,7
3000,3,0,7.07,1,0,8
3001,3,0,6.38,3,0,11
3002,4,0,8.17,1,0,7
3003,1,0,6.75,4,0,1
3004,5,0,7.25,1,0,6
3005,5,0,6.39,5,0,4
3006,1,0,8.24,2,0,8
3007,1,0,9.93,3,0,2
3008,5,0,7.43,1,0,9
3009,1,0,9.54,2,0,12
3010,1,0,5.85,1,0,12
3011,2,0,8.44,4,0,12
3012,3,0,9.37,5,0,7
3013,2,0,8.28,5,0,12
3014,4,0,8.91,2,0,6
3015,3,0,5.39,1,0,4
3016,5,0,9.96,1,0,12
3017,3,0,5.11,3,0,12
3018,2,0,9.54,2,0,10
3019,3,0,5.85,2,0,6
3020,5,0,6.83,4,0,12
3021,1,0,8.71,3,0,4
3022,2,0,6.73,3,0,9
3023,3,0,7.09,4,0,8
3024,2,0,7.06,4,0,9
3025,5,0,9.41,3,0,12
3026,4,0,8.55,2,0,12
3027,1,0,5.88,3,0,3
3028,5,0,8.13,5,0,11
3029,1,0,6.78,2,0,12
3030,5,0,5.77,2,0,7
3031,1,0,5.86,1,0,3
3032,5,0,7.94,2,0,10
3033,2,0,6.92,2,0,12
3034,3,0,6.76,1,0,5
3035,2,0,9.92,1,0,10
3036,3,0,6.81,4,0,0
3037,3,0,9.24,4,0,7
3038,5,0,7.74,1,0,7
3039,2,0,9.5,4,0,8
3040,3,0,7.47,4,0,11
3041,4,0,7.25,5,0,10
3042,3,0,9.98,4,0,11
3043,4,0,8.81,2,0,7
3044,5,0,8.91,5,0,11
3045,1,0,9.6,5,0,0
3046,4,0,7.61,3,0,5
3047,1,0,9.86,4,0,12
3048,4,0,8.75,1,0,11
3049,5,0,7.1,2,0,2
3050,4,0,6.1,4,0,9
3051,4,0,9.54,3,0,10
3052,3,0,9.05,2,0,10
3053,2,0,9.33,4,0,3
3054,5,0,9.5,2,0,6
3055,1,0,8.14,5,0,12
3056,5,0,8.11,3,0,6
3057,5,0,9.04,1,0,11
3058,5,0,5.64,1,0,11
3059,5,0,8.04,4,0,12
3060,5,0,9.13,2,0,1
3061,2,0,5.11,3,0,10
3062,4,0,7.06,4,0,3
3063,2,0,6.82,1,0,12
3064,3,0,7.25,1,0,10
3065,2,0,8.58,4,0,4
3066,2,0,8.09,3,0,11
3067,3,0,8.78,4,0,2
3068,1,0,9.01,1,0,10
3069,5,0,8.39,1,0,9
3070,4,0,5.83,4,0,2
3071,1,0,7.61,5,0,1
3072,3,0,7.1,3,0,10
3073,3,0,8.04,5,0,12
3074,3,0,8.95,2,0,9
3075,3,0,7.92,1,0,8
3076,1,0,8.95,5,0,10
3077,1,0,7.91,1,0,8
3078,4,0,5.64,2,0,2
3079,2,0,6.88,4,0,10
3080,5,0,8.1,4,0,8
3081,3,0,6.99,4,0,2
3082,4,0,5.7,2,0,9
3083,3,0,7.92,2,0,7
3084,5,0,8.94,1,0,12
3085,4,0,8.59,3,0,12
3086,1,0,9.67,2,0,7
3087,5,0,7.68,2,0,9
3088,3,0,9.96,3,0,4
3089,3,0,9.82,4,0,8
3090,5,0,8.96,2,0,7
3091,5,0,6.37,5,0,5
3092,3,0,7.47,3,0,10
3093,2,0,9.56,5,0,1
3094,4,0,9.13,1,0,2
3095,5,0,8.74,3,0,12
3096,1,0,6.37,5,0,11
3097,4,0,8.39,3,0,7
3098,5,0,7.64,2,0,9
3099,1,0,6.17,4,0,7
3100,2,0,9.79,3,0,7
3101,2,0,9.5,5,0,4
3102,5,0,7.88,3,0,11
3103,4,0,8.73,2,0,4
3104,3,0,9.96,2,0,6
3105,5,0,9.24,1,0,4
3106,3,0,6.37,2,0,1
3107,4,0,6.78,2,0,2
3108,1,0,8.71,2,0,7
3109,3,0,6.75,5,0,2
3110,3,0,9.21,1,0,0
3111,5,0,9.79,1,0,11
3112,5,0,6.78,3,0,9
3113,3,0,9.91,4,0,11
3114,5,0,7.15,3,0,10
3115,2,0,6.25,4,0,10
3116,3,0,8.95,4,0,10
3117,5,0,8.0,3,0,1
3118,2,0,9.92,4,0,12
3119,4,0,9.04,1,0,10
3120,4,0,5.51,3,0,6
3121,5,0,9.24,2,0,6
3122,2,0,7.25,5,0,11
3123,3,0,8.17,1,0,12
3124,5,0,6.83,5,0,4
3125,4,0,9.63,3,0,7
3126,5,0,8.53,4,0,8
3127,5,0,10.0,1,0,6
3128,3,0,8.89,5,0,12
3129,1,0,9.67,3,0,12
3130,3,0,8.97,1,0,3
3131,5,0,5.57,2,0,12
3132,4,0,8.04,1,0,1
3133,4,0,7.85,4,0,8
3134,1,0,8.24,3,0,8
3135,4,0,5.16,4,0,2
3136,2,0,9.41,3,0,7
3137,3,0,7.34,3,0,6
3138,4,0,5.61,2,0,7
3139,5,0,8.52,2,0,12
3140,1,0,7.74,3,0,7
3141,2,0,9.79,3,0,12
3142,5,0,5.81,2,0,12
3143,5,0,8.29,1,0,8
3144,3,0,8.14,4,0,12
3145,1,0,5.66,3,0,7
3146,1,0,5.75,4,0,9
3147,3,0,8.81,5,0,10
3148,5,0,9.54,1,0,10
3149,5,0,9.24,4,0,8
3150,5,0,8.9,1,0,11
3151,5,0,6.03,4,0,9
3152,4,0,8.54,2,0,9
3153,5,0,9.02,2,0,1
3154,3,0,7.15,4,0,10
3155,2,0,5.74,4,0,3
3156,3,0,5.82,3,0,12
3157,1,0,6.02,3,0,8
3158,3,0,9.66,4,0,7
3159,2,0,8.0,1,0,6
3160,1,0,7.61,5,0,10
3161,5,0,6.99,1,0,2
3162,4,0,5.75,3,0,0
3163,1,0,7.37,3,0,11
3164,1,0,9.24,1,0,10
3165,2,0,7.64,5,0,12
3166,3,0,7.51,1,0,10
3167,2,0,6.17,4,0,10
3168,5,0,9.05,3,0,8
3169,3,0,6.37,4,0,9
3170,5,0,8.91,4,0,3
3171,1,0,7.24,4,0,12
3172,3,0,5.57,5,0,10
3173,4,0,9.84,2,0,1
3174,1,0,9.87,3,0,10
3175,2,0,10.0,4,0,3
3176,3,0,9.1,3,0,9
3177,5,0,7.85,2,0,0
3178,4,0,6.16,2,0,4
3179,3,0,6.79,2,0,8
3180,4,0,6.75,1,0,8
3181,1,0,8.19,2,0,11
3182,1,0,7.13,3,0,12
3183,4,0,5.91,3,0,6
3184,5,0,9.25,4,0,8
3185,2,0,8.92,5,0,0
3186,1,0,6.42,3,0,0
3187,3,0,5.55,4,0,11
3188,2,0,6.16,2,0,9
3189,1,0,9.84,2,0,9
3190,2,0,9.36,3,0,2
3191,4,0,9.67,1,0,12
3192,3,0,7.53,4,0,0
3193,1,0,8.53,2,0,2
3194,2,0,6.35,3,0,2
3195,5,0,9.93,1,0,9
3196,1,0,7.39,1,0,12
3197,3,0,6.86,5,0,10
3198,3,0,9.71,2,0,10
3199,1,0,6.92,1,0,0
3200,2,0,9.89,3,0,4
3201,3,0,6.1,5,0,6
3202,4,0,9.21,5,0,11
3203,4,0,8.7,5,0,2
3204,4,0,6.51,1,0,12
3205,2,0,8.47,5,0,6
3206,2,0,9.84,2,0,12
3207,4,0,7.38,3,0,10
3208,1,0,9.92,3,0,7
3209,4,0,5.74,1,0,6
3210,1,0,6.91,2,0,10
3211,2,0,7.09,5,0,2
3212,5,0,5.86,1,0,6
3213,1,0,8.96,3,0,0
3214,1,0,8.9,2,0,12
3215,1,0,8.9,3,0,10
3216,2,0,9.96,4,0,0
3217,3,0,6.1,4,0,11
3218,3,0,8.7,5,0,9
3219,1,0,7.15,5,0,11
3220,2,0,8.62,5,0,10
3221,2,0,7.13,4,0,2
3222,4,0,5.27,2,0,10
3223,3,0,5.27,3,0,2
3224,4,0,7.09,3,0,6
3225,5,0,9.93,2,0,12
3226,4,0,8.59,5,0,8
3227,5,0,8.14,2,0,12
3228,4,0,7.11,2,0,10
3229,5,0,8.46,3,0,11
3230,1,0,9.86,2,0,5
3231,2,0,9.95,3,0,10
3232,5,0,6.02,1,0,7
3233,1,0,9.25,5,0,11
3234,3,0,7.25,4,0,10
3235,5,0,9.43,2,0,11
3236,1,0,8.47,3,0,7
3237,1,0,7.53,1,0,11
3238,2,0,8.17,3,0,10
3239,3,0,5.27,4,0,6
3240,4,0,5.6,5,0,5
3241,3,0,7.48,1,0,5
3242,5,0,6.02,1,0,10
